ID_REF,Control_1,Control_2,Control_3,Control_4,Treated_1,Treated_2,Treated_3,Treated_4
204590_x_at,1493.6,1389.8,1955.3,2123.7,1286.5,2161,2379.7,1441.9
204591_at,10268,12116.8,8051.6,10006.3,5795.7,9179,7233.5,6807.6
204594_s_at,355.4,432.3,301.6,123.6,303.7,213.9,267.9,432.4
204602_at,181.9,101.5,95.2,19.3,194.6,1.7,9.8,30.9
204604_at,2113.9,7065.5,2731.3,2658.7,897.4,1128.8,773.6,4596.6
204605_at,458.6,593.5,318.9,700.8,556.2,669.7,309.4,853
204612_at,13227.8,14898.9,15069.4,14850.6,14483.8,15275.4,7767.1,11417.4
204615_x_at,5084.9,1550.2,2576.6,2545.6,2583,2836.3,2342.5,3235.1
204618_s_at,522.4,461.7,221.8,102.5,138.4,710,330,525.9
204619_s_at,438.1,635.6,389.6,585.8,781.7,217.8,1030.6,390.4
204622_x_at,235.1,315.8,893.1,848.5,616.9,609.3,509.3,287.6
204630_s_at,983.2,707,1269.9,1008.7,1641,1427.9,2656.8,760.4
204633_s_at,928.3,937.8,1215,854.1,1125.5,1592.1,1235.3,1291.4
204640_s_at,368.7,430.4,426.8,110.2,249.2,196.7,304.3,206.1
204642_at,451.2,480.6,520.2,214.4,320.3,97.5,968.7,333.5
204643_s_at,718.7,301.1,505.9,680.9,213.1,608.4,413.4,211.2
204645_at,1636.9,625.7,634,466.7,479.2,865.7,479.5,1052.2
204651_at,1571.4,1038.1,2611.5,306.9,2626.5,1521.2,1082.6,868.9
204658_at,5500.7,3878.9,4019.7,2638.7,2524.8,2084.9,4696.5,3317.3
204662_at,980.3,1450.7,763.6,447,412.6,889.9,250.8,1429.3
204666_s_at,717.7,1015.9,571.6,427,653.4,375.9,781.7,885.5
204671_s_at,518.7,426.6,450.1,320.9,489.5,355.8,940.6,312
204679_at,807.8,1194.4,888.2,666.1,297.5,358,1430.1,722.3
204681_s_at,623.3,592.6,483,443.4,310.2,1789.3,878.4,1085.7
204682_at,607.9,361.4,329.5,831,1945.2,531.1,596.9,503.9
204684_at,7029.7,5945.7,5716.4,5819.5,4565.2,7121.6,3477.2,4132.3
204686_at,1198.1,1743.5,1405.3,1217.2,656.8,905.1,766.3,2003.9
204688_at,614.6,945,644,684.7,1076.3,370.3,120.1,891.3
204692_at,631.2,419.1,206,358.1,362.4,111.1,1055.5,426.6
204697_s_at,2474.9,2214.8,1831.8,2064.1,1151.4,1555.7,1935.5,1173.7
204700_x_at,2042.1,1771.5,1246.3,596.9,651.5,1561.8,661,1413.6
204703_at,762.5,897.8,518.5,1204,1141.1,456,621.4,582.4
204712_at,2560.3,4315.2,1582.9,841.6,1073.9,1821.1,1474.5,1455.4
204716_at,1518.5,1664.4,951.5,763.5,786.1,1605.3,441.8,1565.1
204717_s_at,461,269.3,201.2,157.9,388.9,165.3,303.4,301.3
204718_at,389.5,366.3,201,435.4,505.2,583.9,653.1,250.6
204719_at,1236.5,931.1,870.2,652.5,1105,1768.5,620.8,1287.5
204720_s_at,5671.3,7972,6317.6,4380.1,2110.5,5122.7,3346.6,6337.8
204721_s_at,712.4,350,162.1,142.9,108.7,721.7,195.6,122.7
204722_at,5368.5,6308.1,5065.6,5656.4,1813.4,3320.1,2832,5628.3
204723_at,2985,2958.7,3378,1452.2,1365.1,2688.9,1717.3,2917.8
204724_s_at,1739.6,468,512.4,1556.8,1050.2,609.2,459.5,365.5
204728_s_at,296.1,264.1,302.8,118.6,320,169.2,30.9,25.9
204730_at,3548.4,3848.7,5381.6,1830,2097.7,2136.5,2990.3,1851.9
204732_s_at,536.3,331.6,421.5,75,282.5,309.8,283.2,653.5
204738_s_at,452,320.2,321,40.4,59.8,245.1,73.3,200.8
204742_s_at,1239.7,731.6,625.3,444.4,639,225.3,87.2,486.1
204743_at,1497.5,833.4,936.2,1266.9,842.8,978,484.3,742.7
204744_s_at,2445.4,2119.2,2276.2,1272.3,1830.8,1679,2348.5,3015.8
204745_x_at,480.3,713.6,462.7,424.7,852.3,2591.7,696.6,631.9
204749_at,14211.8,15198.2,18605.4,9872.6,9803.5,10227.3,10020.5,9366.4
204751_x_at,163.6,14.6,83.3,190.3,115,285.1,17.2,363.6
204753_s_at,2574.2,3780.7,6259.7,2391,2179.2,1794.8,2104.4,3458.7
204755_x_at,5792.7,6625.6,4345.4,3476.7,4048,2073.2,2042,5817.9
204756_at,832,1819.1,1457.8,640.1,1352.7,1188.8,654.9,943.5
204757_s_at,1155.7,939.6,782.3,2395.4,1328.5,1002.6,988,983.6
204759_at,429.4,927.6,340.8,174.8,673.9,819.4,330.9,686.8
204762_s_at,7528.9,8581.2,9527.4,8183.3,5667,7746.6,7387.9,6476.5
204763_s_at,14343.9,16582.2,14446.8,15513.4,8257.3,13875.1,8119,9607.9
204766_s_at,574.8,167.2,418.1,577.2,284.1,192.1,233.8,53.7
204767_s_at,1494.1,2500,620,1146.6,905.2,1383.6,252.4,2482.9
204770_at,263,202.3,59.4,166.8,375.6,142.5,276.3,245.7
204774_at,6787,780.4,1313.9,535.6,1285.6,2217.3,1271.1,1334.9
204775_at,302.5,169.9,325.7,224.7,52.8,288.5,419.6,150.4
204782_at,213.5,407.9,285.8,197.7,480.2,712.5,137.3,313.8
204784_s_at,1020.6,522.7,946.5,1237.6,1078.4,984.7,1637.1,673.4
204786_s_at,1381,569.5,1366.6,632.5,445.9,611.3,1410,1502.3
204787_at,334.8,408.3,256.8,146,374,524.6,149.7,179.2
204793_at,2084.1,1926.3,3121.9,2248.6,1278.7,1518.4,1793.1,2773.4
204796_at,657.1,378.4,324,8.4,317.5,399,143.3,315.7
204803_s_at,814.7,363.4,435.6,1243,549.7,550.2,669.3,335.2
204807_at,348.4,270.9,117.7,145.2,94,306.2,275.1,247.8
204809_at,982.7,942.9,763.3,636.4,901,541,319.1,1083.9
204813_at,957.1,845.7,913,144.4,293.6,659,214.9,524.5
204821_at,335.7,202.2,535.6,356.7,313.3,22.1,224.9,139.1
204823_at,855.6,799.4,809.1,527.6,867.9,668.7,583.1,1093.9
204831_at,336.3,862.2,542.5,576.5,295.1,268,26.4,221.2
204832_s_at,901.2,2195.7,1627.2,1282.2,711.6,684.9,1608.2,1931.9
204835_at,468.4,582.5,296.2,2260.2,814.4,94.4,34,697.6
204837_at,559.1,887.4,871,580.9,1105.5,752.1,223.8,641.9
204841_s_at,566.8,961.5,529.1,865.4,361.3,315.4,57.1,536.3
204842_x_at,4317.9,5574.2,4384.8,6936.5,8494.1,8716.2,8669.6,4732.9
204849_at,596.4,742.1,512.5,301.9,353.6,202.1,611.9,255.3
204853_at,752.1,1177.7,1101.5,1804.1,1754.8,2445.5,1206.2,1462.5
204859_s_at,656,752.1,421.2,455.3,901.6,608.8,727.3,738.7
204860_s_at,317.9,355.6,304,44.1,856.7,785.6,788.8,533.4
204861_s_at,476.5,489.7,268.4,26.7,397.1,240.5,401.6,626.5
204863_s_at,1307.2,2463.1,2052.6,3301.3,3768.8,2402.9,2129,3333.2
204864_s_at,1270,1772.2,927.1,1400.9,1886.1,853.1,1709.9,1550.2
204868_at,805.8,557.5,431.7,933.7,517.7,957.9,443,495.8
204869_at,729.1,1140.4,518,136,72.1,357.8,265.1,967.4
204872_at,2648.1,4448,2636.5,2263.1,3620.1,2569.2,2901.4,3989.4
204873_at,375.7,259.7,270.6,113.6,226.8,221.9,353,287.1
204874_x_at,1671.4,665.8,1309.3,1115,396,1138.8,1473.9,477
204877_s_at,490.5,129.2,498.7,173.6,214.3,395.9,161,214.1
204884_s_at,763.1,826.2,678.8,272.5,545.9,17,353.4,369.5
204889_s_at,909.9,703.4,272.7,680.4,303.5,958.2,637.6,275.5
204892_x_at,6481.6,6526.7,7325.1,17812.9,8952,7520.8,7480,8536.6
204893_s_at,4253.8,3722.1,2503.6,4645.4,5136.4,5344.8,8767.3,5430.3
204900_x_at,3914.4,3461.3,4086,3331.8,2586.6,3894.2,4130,5050.7
204901_at,1635.4,3706.7,701.2,1069.5,672.8,1125.1,455,2376.8
204903_x_at,616.7,478.6,322.7,366.6,353.7,440.7,447.5,209.5
204906_at,1135.2,606.7,834.1,1973.6,766.3,1300.3,805.5,533.7
204909_at,3232.1,3556,3220,4037.6,4721.2,3167.5,6303.2,3730.4
204913_s_at,743.9,444.4,578.4,454.2,1425,283.5,352.8,570.4
204914_s_at,368.1,206.8,214.8,144.1,258.1,9.8,458.3,243.2
204915_s_at,496.6,245.1,251.7,732.3,247.9,77.1,298.6,296
204933_s_at,808.4,256.4,339.9,984,680.4,261.8,48.6,100.7
204938_s_at,546.5,138,182,178.4,198.4,262.7,471.5,107.1
204944_at,2472.6,2402.9,1679.4,1471.5,2203.1,2019.5,3083.1,2629
204948_s_at,319.3,67.6,229.1,161.9,88.8,253.4,19.4,18.5
204950_at,357.4,308.3,236.9,901.3,213.8,511.8,36.4,288.2
204953_at,14742.7,22519.1,17091.4,12588.2,6112.6,8777.6,10418.6,9673.6
204957_at,434.5,618.3,403.3,755.8,367,329.5,315.1,373.2
204959_at,625.8,802.2,567.3,1171.4,524.4,261.2,346.8,284
204963_at,182.4,317.4,108.8,15.8,667.9,645.1,85.9,295
204964_s_at,510.9,299,363.6,87.8,1079.7,745.8,540.8,193.9
204966_at,1330.1,543.8,629.6,931.3,662.2,952.6,796.3,642
204968_at,555.8,383.4,399,556.5,139.7,426.1,305.1,482.9
204969_s_at,1328.7,1616.2,1669.2,1301.7,3225.8,2045.2,1674.8,2426.3
204970_s_at,1004.4,804.9,370.6,580.8,885.1,436,843.6,540.9
204974_at,3669.7,1541.8,2446.7,3223.7,899,2832,2694.6,1319.7
204976_s_at,332.2,243.8,355.1,12.1,243.4,436.3,10.9,521
204986_s_at,666.3,919.2,676.7,2269.8,338.1,932.4,595.1,565.4
204990_s_at,1115.8,917.1,1129.1,913.1,1371.5,907.8,1130.1,1258.6
204991_s_at,3212,2659.2,2053.5,4126.1,2405.3,5950.9,2801.5,1762.2
204992_s_at,18072.3,26862.9,16076.4,13363.8,10292.7,14294.1,9160,23982.7
204995_at,5888.2,11513.5,8318.2,9307.1,3972.4,6584,4578.5,6746.6
204998_s_at,1376.4,489.6,599.9,1451.4,1006.5,668.2,708.6,1090.8
205000_at,366.8,1103.4,12.5,1483,653.1,98.5,180.6,83.5
205001_s_at,942.1,587.8,552.4,913.9,1482.1,82.2,201.1,286.3
205003_at,961.9,825.6,1003.2,909.5,706.9,585.9,742.8,1609.2
205005_s_at,1464.8,1038.5,2242.4,514.4,692.5,769.2,1216.6,642.1
205012_s_at,1168,2084.2,1055.4,1260.9,933.9,1145.6,1016,540.2
205016_at,190.8,434.6,414.6,245.5,116.6,280.6,5.7,252.7
205018_s_at,877.9,571.1,443.9,584,543.2,914.7,449,871.8
205020_s_at,893.8,945.7,673.6,268.8,691.8,1000.5,1172.9,630.3
205022_s_at,2749.4,594,1378.7,1015,1896.2,2139.2,224.7,938.3
205026_at,575.2,323.2,361.6,467.2,625.5,840.9,684.2,290.9
205028_at,392.8,268.7,146,31.8,472.2,48.6,121.4,154.2
205029_s_at,880.3,494.5,1153.1,900.9,1473,934.6,1353.3,1108.1
205030_at,3855.7,5770.8,2986.2,3285.8,3407.2,3481.7,3337.7,3489.8
205034_at,168.7,134.3,257.5,11.7,164.3,303,102.4,121.1
205039_s_at,271.1,66,204.2,7.3,198.4,283.1,25.9,224.7
205048_s_at,465.9,613.1,590.5,19.9,207.3,777.2,602.9,81.5
205050_s_at,586.1,411.2,725.8,104.2,339.1,684.5,110.4,376.4
205051_s_at,1092.8,1457.8,1524.4,617.3,1224.7,810.4,404.6,509.5
205052_at,1222,734.2,1180.3,147,581.4,735.5,550.9,630.7
205055_at,306.1,443.2,308.9,529.8,757.6,278.6,535.2,500.4
205062_x_at,935.2,1198.7,1520.3,2372,776.6,2133.7,1657.5,953.4
205066_s_at,353.9,129.5,213.7,378.4,136.3,380.4,54.3,134.6
205068_s_at,1556.4,3082,1509.4,1294.3,1129.8,1382.5,243.2,1101.6
205070_at,231.4,791.7,191.2,14.2,348.8,210.6,18.6,1363.7
205073_at,115.3,355.7,240.7,221.4,321.2,270,317.4,192.4
205077_s_at,2499.4,1211.8,1401.2,4139.9,1733.1,1901.6,2035.3,3100.5
205079_s_at,840.9,841.7,1022.1,1412.8,1067.6,1705.4,1496.8,863.3
205091_x_at,1535.8,1272.8,2469.7,1573.5,1273.7,1087.8,990.9,1648.3
205094_at,202.8,298.6,68.8,28.4,148.7,199.8,175,285.5
205096_at,1452.1,633,1215.2,1392.1,1728.2,736,1359,551.8
205098_at,925.7,1030.5,507.8,1046.4,583.9,1127.2,312.1,498.3
205099_s_at,468.4,568.1,604,1123.2,348.3,465.7,647,447.8
205100_at,540.9,580,590.7,547.7,526.6,200,41.9,336.9
205101_at,590,792.1,1127.4,553.5,1218.8,928.6,3007.8,532.5
205103_at,2150.5,3835.4,3332.6,1266.5,3121.5,2124.2,3287.7,2808.5
205105_at,320,159.9,631.3,343.7,1183.6,156.8,673.1,551.4
205109_s_at,1558,1493.9,1836.3,2026.5,1301.9,973.5,700,1041
205110_s_at,1703.1,1919.6,1808.2,2534.4,910.9,1117.5,835.3,1711.9
205113_at,6466.1,10760.1,6681.6,6646.9,2332.9,2049.8,2239.6,6080.7
205116_at,455.6,380.8,576.2,791.6,409.7,360.2,775.7,336.9
205117_at,1868,1507.7,587.7,3409.7,2870,1778,3507.7,2343.4
205120_s_at,2714.5,1744.2,2647.2,3101.3,1754.4,2545.3,1243,1255.5
205121_at,801.8,900.5,300.9,419.8,345.5,498.7,115.1,583.4
205122_at,771.5,830.6,366,483.8,195,504.3,273.1,469.9
205123_s_at,472.7,644.2,436,256.8,289.7,241,603.7,309.2
205133_s_at,2352.4,2141.9,2595.2,1745.8,3179.3,1683.3,1562.9,2200.3
205134_s_at,463.6,276.5,298.3,36.1,111.6,148.7,193.2,188.4
205135_s_at,357.9,160.1,205.4,173.2,133.4,526.5,314.1,336
205136_s_at,455.3,457.3,363.4,174.6,180.8,680.7,19.3,419.8
205140_at,570.4,118,277.7,309.3,213.7,1053.4,862.5,326.8
205143_at,1276.1,1274.1,903.2,609.1,1332.9,889.7,1111.9,487.3
205147_x_at,494.1,124.5,160.8,275,253.7,244.4,254.7,105
205148_s_at,823.4,902.3,385.3,620.6,278.6,364.2,487.3,524
205149_s_at,1373,1251.2,888.2,1826.3,522.3,1075.4,664.2,717.8
205150_s_at,3927.9,2660.5,1523,756.3,6421,4183.3,4503.7,2529.7
205152_at,552.2,1581.7,897.8,376.2,919.1,646.1,746.9,1789.1
205160_at,475.6,308.5,121.5,155.9,268.3,181.5,318.7,652.9
205165_at,285.7,212,406.1,658.3,137.7,271.6,430.9,456.1
205169_at,569.9,1416.7,1800.3,3733.7,1460.9,1686.7,2953.7,1104.1
205174_s_at,436.7,1161.3,403.5,597.5,134.3,448.2,308,565.8
205175_s_at,322.7,321.4,447,334,420.1,346,555.3,226
205176_s_at,195.8,81.8,41.6,392.6,257.4,316.5,292.9,472.2
205178_s_at,1144.7,666.2,384.7,400.3,1322.3,211.9,264.2,1301.4
205180_s_at,873.8,808.7,953.2,265.1,1030,711.1,825.8,552.2
205187_at,724.4,857.1,714.6,2080.9,1315.2,1832.4,978.9,757.5
205193_at,361.4,893.8,918.1,1196.8,620.8,1085.4,1095.3,766.6
205194_at,1177.9,1383.2,1594.8,1579,1736,2775.2,2366.8,461.1
205195_at,1195.5,541,1060.7,1201.7,397.7,486.8,277,774.9
205197_s_at,354,182.7,359.1,386.9,311.9,185.7,206,63.9
205198_s_at,718.1,903.3,342.6,866.5,682.9,408.8,858.4,611.9
205202_at,25169.3,26830.7,17363.8,9760.5,10518.1,13036.2,9984.9,19376.4
205206_at,1963.1,1678.8,503.2,1276,714.2,704.5,475.4,503.7
205209_at,2154.7,3762.2,3925.3,2221.5,2094.6,4379.4,2482.9,4382.6
205214_at,295.4,416.5,255.8,286,25.7,90.6,127.8,72.8
205215_at,1870.9,1294.5,633.4,1505.4,982.7,721,346.3,1255.4
205217_at,401.8,578.2,31.9,420.8,41,424.1,135.9,169.4
205218_at,2197.9,1336.5,1068.4,149.3,1321.7,971.4,758.4,1413.5
205225_at,318.7,71.4,172.3,40.2,33.7,253.8,209.4,39.4
205230_at,2555.2,4232.7,2863.9,2588.3,1372.4,646.5,951.4,1171.8
205231_s_at,1524,659.8,610.6,1632.2,2105.8,1425.4,2661.6,1522.4
205235_s_at,215,256,45.5,248.9,352.7,287.9,139.7,230.8
205236_x_at,983.1,660.7,515.7,1209.9,1907.8,1855.6,2017.4,727.7
205247_at,681.2,245.2,222.3,1199.5,293.3,610.8,1048,176
205251_at,260.2,419.6,470.3,237.2,720.4,589.8,1060.7,635.7
205255_x_at,4072,2000.1,3464.7,4015.2,3801.9,7158.9,5667,2281.8
205257_s_at,1578.1,2003.2,1980.6,1845.2,1103.7,559.5,749.6,1650.6
205259_at,609.9,486.5,1200.2,1142.2,978.7,883.5,1240.4,592.1
205260_s_at,1684.6,769.8,395.7,290.3,540.4,449.1,805.4,452
205268_s_at,2072.7,3700.8,2707.2,4484.6,1483.9,2065.6,1031.1,2411
205269_at,470.6,53.6,162.9,443.9,301.7,188.6,364.3,307.8
205275_at,973.9,852.4,1474.8,1533.1,1342.7,1461.4,3370.1,977.9
205277_at,2579.6,2472,2318.2,836.2,1159.9,1203.6,1158.1,1554.1
205278_at,12000,9968,3427.4,4086,916.8,3004.5,1728.3,7334.2
205279_s_at,328.3,219.4,123.1,246.7,180.5,306.8,342.3,240.8
205283_at,360.1,62.9,370.5,42.7,336.7,5.1,109,312.7
205292_s_at,40580.3,21933.4,26179.6,22276.1,26840.3,27356.4,20914.2,33182.9
205297_s_at,755.2,374.3,469.8,703.9,505.4,391.7,489,232.7
205300_s_at,730.2,693.9,1036.5,1319.7,2560.6,1299.1,1548.4,780.9
205301_s_at,246.3,358.1,243.8,137,309.3,152.6,329.8,263.3
205316_at,682.9,470.3,877.1,895,2101.6,1428.3,880.2,840.4
205318_at,18741.3,16375.9,21048.8,14326,16514.4,15203.9,33027.8,7294.4
205321_at,586.5,972.9,911.7,934.6,1066.9,799.2,554.1,1467.3
205323_s_at,947.6,315.9,301.9,865.7,415.9,567.5,66.3,336.9
205327_s_at,2137.1,3101,4055,1152.5,2910.9,2169.6,2188.6,1987.3
205328_at,338.1,472.5,1158.4,726.1,1331.2,944.1,768,553
205329_s_at,1365.2,2023.3,2084.9,969.5,2092.4,1125.7,953.6,1758.8
205335_s_at,2645.8,3174.7,5298.8,1616.2,2769.8,4911.4,7755.6,3871.6
205340_at,428.4,524.3,563.6,469.1,471.8,203.9,278.1,280.7
205348_s_at,5501,6531.8,2132.9,3833.9,963.4,1749.2,2531.5,4439.1
205352_at,1345.7,3394,1983,617.5,395.9,424.6,921.9,1338.3
205353_s_at,4669.3,4836.7,7224.1,3289.7,6232.1,4840.5,2133.3,6252.8
205358_at,4881.7,5966.2,5512.4,7453.3,3936.6,5497.7,3570.8,6014.4
205359_at,650.2,1030.8,324.3,1951.1,178.9,747.3,234.2,662.9
205361_s_at,1357,1143.1,992.2,1804.9,786.1,662,305.6,1367.6
205362_s_at,594.1,1393.8,726.4,2183.1,544.1,519.9,471.8,766.1
205365_at,213.6,51.5,170.7,235.4,176,229.2,289.2,37.7
205368_at,1112.4,2134.6,4292.9,3790,1587.1,1400.5,2402.6,1209.6
205370_x_at,5067.4,6235.9,8559.2,5967.3,5121.7,6300.1,14302.3,6337.3
205373_at,1466.7,2455.3,984.9,1680.3,674.6,893,998.4,1269
205383_s_at,856.7,943.6,2350.1,1343.1,1772.3,620.9,1198.3,1003.3
205385_at,473.8,339.4,542.2,12.3,492.1,630.9,939.7,713.7
205386_s_at,434.6,537.9,597.8,262.4,424.4,701.3,494.8,586.9
205390_s_at,543.5,91.4,1227,348.5,357.8,289.6,586,287.5
205395_s_at,602.4,646.1,910.9,921.9,1503.1,968.8,1022.5,1251.8
205399_at,7701.8,10625.2,6923.1,4461.1,2939.1,3816.8,2720.8,6051.5
205401_at,1182.2,1799.6,1310.5,1681.4,1870.1,1410.5,188.5,1749.2
205407_at,828.2,331.5,195.1,520.7,182.3,327.7,571.8,419
205408_at,630.6,515.9,612.9,477,649.4,250.2,575,653.8
205410_s_at,1658.4,1874.9,1611.2,1161.1,2042.5,880.4,1644.8,1463.1
205412_at,386,532,210.2,197.2,348.1,374.6,285.1,413.4
205413_at,511.6,342.2,314.3,243.1,245.3,218.8,351.4,614.5
205414_s_at,2225.9,2817.7,2111.1,2275.4,905,2116.2,1774.3,1399.8
205415_s_at,1789,1422.1,887.6,1405.7,2353.9,1756.3,1461.5,1481.9
205416_s_at,1377,1751.3,822.5,1151.6,1225.4,1662.7,927.5,1676.3
205417_s_at,1384.1,1021.9,678,1844,1073.8,1033.6,954.6,770.7
205434_s_at,656,1392,1264.5,348.6,1524,1382.7,458.3,760.6
205436_s_at,781.3,428.3,368.8,539,172.2,436.8,352.6,462.3
205440_s_at,493.5,689.3,726.8,944.2,391.8,1501.4,501,765.6
205442_at,883.8,691.6,107,872.6,715.4,1213.8,307.4,953.5
205443_at,344.5,445.6,676.4,25.6,607.7,406.5,961,467.2
205446_s_at,280.4,302.1,301.8,38.4,914.7,645.7,443.3,658.8
205449_at,2146.4,2249.4,574.2,4325.3,868,417.5,210.9,435.9
205451_at,686.6,1169.2,1344.5,2096.7,1001.6,568.1,1402,693.9
205452_at,405.4,593.5,490.7,277.1,609.5,566.1,443.7,628.6
205463_s_at,790,1094.3,1391,759.6,1105.3,1141,1195,661.8
205474_at,1688.4,1087.8,1136.9,960.9,802.4,859,908.8,1505
205475_at,457.7,1038.4,1647.2,1307.6,2298.9,2055.1,1197.8,1332.6
205480_s_at,1548.1,1915.6,1631.2,1089,1034.9,1148.5,1471,1365.6
205481_at,583.6,532,672.5,848,666.7,155.1,355.5,205.3
205482_x_at,3483.6,3312.1,3591.2,4327.3,6467.3,4881.3,6387.9,2321.1
205485_at,406.2,136.2,247.5,189.2,122.5,104.4,246.9,259.7
205489_at,4305.8,3952.5,3561.6,3131.8,1733.9,1233.6,1297.3,2887.5
205496_at,293,139.5,317.3,242.3,173.3,327.6,7.4,530.6
205497_at,972,786.1,1321.9,992.4,554.5,1229.2,1610.7,889.1
205501_at,232.5,86.2,76.2,237.9,72.5,58.3,518.2,290.6
205508_at,1034.8,291.8,1862.8,1770.6,696.2,820.1,554.9,881.6
205510_s_at,980.8,1937.1,1225.6,1246,1540.7,913.1,1050.5,1716.9
205511_at,518.3,1126.2,707.8,135.6,458.7,736.8,1221.9,674.8
205520_at,1016.3,386.5,573.6,637.1,586.6,249.4,397.7,561.9
205521_at,1197.9,1892.2,1359.6,1900.5,1861.6,470.2,1577.2,1121.8
205528_s_at,3132,2081.5,2399.5,2164.4,922.2,2129.8,2339,2249.6
205535_s_at,1250.9,723.6,902.8,561.9,683.4,848.3,946.3,896.5
205541_s_at,1081.1,830.3,1347.2,1474.1,766.6,2581.7,645.6,1376.1
205545_x_at,691.5,871.6,609.8,774.9,603.9,486.2,942,393.7
205547_s_at,301.5,397.8,451.1,1374.8,1681.3,285.9,344.3,498.4
205550_s_at,947.6,713.2,662.7,702.4,1043.3,312.1,400.7,578
205551_at,5951.2,7075.2,6171,6228.3,3119,7399.1,2674.5,4361.3
205558_at,863.1,349.7,812.5,230,870.1,549.3,43.9,581.5
205559_s_at,222.7,235.3,620.7,461.8,715.1,33.1,215.5,506.7
205564_at,697.3,182.9,60.7,403.8,290,178.7,100.2,195
205567_at,5215.2,6638.9,4848.7,7812.1,4146.1,6482.6,3980.8,5431.9
205570_at,852.4,1405.4,1848.8,3482.1,3737.6,2892.5,2338.2,4842.5
205583_s_at,204.5,262,323.2,124.5,414.6,178.8,306.1,490.9
205584_at,455.4,1256.3,730.5,489.2,556.4,289.6,856.9,2455.9
205586_x_at,3885.5,2893.2,3866.3,2976.6,1614.1,2157.9,1910,1402.1
205588_s_at,1126.3,1231.5,1541.1,1827.3,724.5,664.6,627.5,710.1
205590_at,1120.8,1619.5,2479.9,1713.1,1330,1626.9,1492.2,3132.5
205591_at,16587.4,20082.9,12632.6,11736.7,8124.6,13238,7621.2,14416.6
205603_s_at,1144.7,414,275.6,617.9,387.8,303.5,207.9,304.6
205609_at,349.5,345.5,438.3,335.4,304.9,231.4,198.8,45.1
205611_at,459.7,21.9,130.4,170.1,417.3,378.7,391,257.9
205613_at,1377.5,1148,564.3,1008,902.3,850.1,896.9,744.1
205618_at,1657.9,1043.3,1135.9,1304.5,967.2,827.3,1561.1,809.9
205622_at,467.5,196.8,257.6,39.5,432.9,476,237.8,298.6
205625_s_at,3317.2,782.6,1971,1210,504.5,559.5,462.7,2937.9
205626_s_at,5363.3,4216.9,3658.3,3510.5,1551.3,1581.5,1288.4,5298.9
205630_at,390.5,524.1,118.3,171.7,25.4,29.3,14.5,181.8
205632_s_at,564.7,514.9,141.4,162.7,205.7,181.7,139.6,113.8
205635_at,2811.8,3814.6,2592.1,1748.9,1490.1,1370.6,1570.2,1369.7
205636_at,1460.7,846.8,945.3,1593.8,1298.3,641.8,1345.6,891.6
205637_s_at,2732.5,2481.7,1007.6,2854.2,1619.6,1939.6,3684.6,1897.2
205644_s_at,3770.6,3829.9,2308.7,3758.7,3430,2383,2934.7,4268.9
205645_at,1258.7,799.1,728.5,698.7,700,775.3,707.3,871.6
205646_s_at,724.3,451.1,638.8,632.7,856.8,1171.9,1418.9,842.4
205647_at,781.7,585.1,1480.7,403.6,1183.4,1006.4,1380.2,1268.9
205651_x_at,2042.5,4568.3,2291.3,1455.1,1371.7,1205.5,1302.1,1704.4
205652_s_at,695.2,253.6,245.9,217.5,365.9,39.6,285.6,101.8
205655_at,1291.8,417.7,660.6,461.9,1544.1,370.3,758,1854
205656_at,458,294.5,178.6,342.6,235.7,156.8,275.1,260.6
205659_at,1669.5,749.1,1755,2190.6,878.4,620.6,1118.2,901.5
205669_at,185,422.9,431.9,506.1,303.6,341.4,254.7,702.2
205674_x_at,358.2,129.2,344,258.8,434.4,255.9,581,249.6
205677_s_at,382.6,102.7,152.5,269.6,273.8,473,104.2,168.1
205697_at,684.2,25.6,566.9,390.2,155.3,264.3,836.1,443.9
205699_at,719.9,317.5,645.6,408.5,328.4,493.6,449.7,650.8
205705_at,236,555.8,303.8,339.5,259.4,312.6,122.1,637.2
205711_x_at,2609.6,3100.3,2305.7,2533.5,2031.4,3181.1,2461.7,2764.2
205712_at,319.4,780.2,474.7,427.6,707.2,776.5,656.5,1011.9
205717_x_at,3173.7,1744.8,1946.9,4953.3,2558.5,1494.1,2687.2,1584.6
205721_at,394.8,197.2,240.2,60.9,70.1,107.3,253.1,177.7
205730_s_at,2303.3,593.3,917.1,973.9,889.3,852.6,244,1253.4
205732_s_at,1360.2,2116.2,947.1,1331,1074.5,851.8,1705.8,2079.3
205737_at,885.8,1411.8,1294.6,1499.4,963.3,445.6,678.8,1068.9
205738_s_at,3635.3,1513.7,1678.5,1365.7,1264.7,1534.7,1126.6,931.1
205745_x_at,985,625.5,414,1615.9,1266.6,1292.8,907.7,1685.5
205748_s_at,1120,554.5,759.3,1286,715.7,1029.2,673.7,370.5
205751_at,10996.9,15040.6,8997,2769,3023.5,3889.6,3193.3,3251.9
205752_s_at,906.1,872.1,413.6,462.5,2232.5,417.4,377.3,1940
205756_s_at,286.9,139.4,121.6,277.9,617,299.9,119.2,366.3
205761_s_at,461.8,192.3,305.1,53.1,777.3,409.9,351.4,527.4
205762_s_at,109.4,305.4,373.6,523.2,117.8,685.9,688.3,631.3
205763_s_at,5085.2,3238.5,2083.2,5453.1,3738.3,3431.9,1859.9,4404.9
205771_s_at,1191.3,733.8,861.3,1096.8,609,550.4,706.5,700.9
