ID_REF,GB_ACC,Gene Symbol,ENTREZ_GENE_ID
207912_s_at,NM_004081,DAZ1 /// DAZ2 /// DAZ3 /// DAZ4,1617 /// 57054 /// 57055 /// 57135
207913_at,NM_000774,CYP2F1,1572
207914_x_at,NM_001989,EVX1,2128
207915_at,NM_005377,MYCLP1 /// MYCLP1,
207916_at,NM_005405,AC009947.3 /// RBMY2AP /// RBMY2AP /// RBMY2BP /// RBMY2BP /// RBMY2DP /// RBMY2DP,
207917_at,NM_015901,,
207918_s_at,NM_003308,TSPY1 /// TSPY10 /// TSPY3 /// TSPY4 /// TSPY8,7258 /// 728137 /// 728395 /// 728403 /// 100289087
207919_at,NM_004314,ART1,417
207920_x_at,NM_003410,ZFX,7543
207921_x_at,NM_013952,PAX8,7849
207922_s_at,NM_005882,LOC101928676 /// MAEA,10296 /// 101928676
207923_x_at,NM_013953,PAX8,7849
207924_x_at,NM_013992,PAX8,7849
207925_at,NM_001900,CST5,1473
207926_at,NM_004488,GP5,2814
207927_at,NM_019859,HTR7,3363
207928_s_at,NM_006529,GLRA3,8001
207929_at,NM_005314,GRPR,2925
207930_at,NM_002297,LCN1,3933
207931_s_at,NM_006212,PFKFB2,5208
207932_at,NM_002170,IFNA8,3445
207933_at,NM_003460,ZP2,7783
207934_at,NM_021026,RFPL1,5988
207935_s_at,NM_002274,KRT13,3860
207936_x_at,NM_006604,RFPL3,10738
207937_x_at,NM_023110,FGFR1,2260
207938_at,NM_015886,PI15,51050
207939_x_at,NM_006711,RNPS1,10921
207940_x_at,NM_001840,CNR1,1268
207941_s_at,NM_004902,RBM39,9584
207943_x_at,NM_006718,PLAGL1,5325
207944_at,NM_006188,OCM2,4951
207945_s_at,NM_001893,CSNK1D,1453
207946_at,NM_005878,MAML3,55534
207949_s_at,NM_004968,ICA1,3382
207950_s_at,NM_001149,ANK3,288
207951_at,NM_001891,CSN2,1447
207952_at,NM_000879,IL5,3567
207953_at,AF010144,,
207954_at,NM_002050,GATA2,2624
207955_at,NM_006664,CCL27,10850
207956_x_at,NM_015928,PDS5B,23047
207957_s_at,NM_002738,PRKCB,5579
207958_at,NM_006798,UGT2A1 /// UGT2A2,10941 /// 574537
207959_s_at,NM_004662,DNAH9,1770
207960_at,NM_012277,,
207961_x_at,NM_022870,MYH11,4629
207962_at,NM_007058,CAPN11,11131
207963_at,NM_014354,KIF25-AS1,100505879
207964_x_at,NM_021068,IFNA4,3441
207965_at,NM_020999,NEUROG3,50674
207966_s_at,NM_012201,GLG1,2734
207967_at,NM_007258,VPS45,11311
207968_s_at,NM_002397,MEF2C,4208
207969_x_at,NM_020109,ACRV1,56
207971_s_at,NM_015147,CEP68,23177
207972_at,NM_000171,GLRA1,2741
207973_x_at,NM_020110,ACRV1,56
207974_s_at,NM_006930,SKP1,6500
207976_at,NM_025010,KLHL18,23276
207977_s_at,NM_001937,DPT,1805
207978_s_at,NM_006981,NR4A3,8013
207979_s_at,NM_004931,CD8B /// LOC100996919,926 /// 100996919
207980_s_at,NM_006079,CITED2,10370
207981_s_at,NM_001438,ESRRG,2104
207982_at,NM_005323,HIST1H1T,3010
207983_s_at,NM_006603,STAG2,10735
207984_s_at,NM_005374,MPP2,4355
207985_at,NM_014355,,
207986_x_at,NM_001915,CYB561,1534
207987_s_at,NM_000825,GNRH1,2796
207988_s_at,NM_005731,ARPC2,10109
207989_at,NM_000914,OPRM1,4988
207990_x_at,NM_020114,ACRV1,56
207991_x_at,NM_020113,ACRV1,56
207992_s_at,NM_000480,AMPD3,272
207993_s_at,NM_007236,CHP1,11261
207994_s_at,L29301,OPRM1,4988
207995_s_at,NM_014257,CLEC4M,10332
207996_s_at,NM_004338,LDLRAD4,753
207998_s_at,NM_000720,CACNA1D,776
207999_s_at,NM_001112,ADARB1,104
208000_at,NM_002066,GML,2765
208002_s_at,NM_007274,ACOT7,11332
208003_s_at,NM_006599,NFAT5,10725
208004_at,NM_021225,PROL1,58503
208005_at,NM_004822,NTN1,9423
208006_at,NM_012188,FOXI1,2299
208007_at,NM_012122,,
208008_at,NM_015594,TBC1D29,26083
208009_s_at,NM_014448,ARHGEF16,27237
208010_s_at,NM_012411,PTPN22,26191
208011_at,NM_012411,PTPN22,26191
208012_x_at,NM_004509,SP110,3431
208013_s_at,NM_020115,ACRV1,56
208014_x_at,NM_014486,,
208015_at,NM_015583,BC069804 /// SMAD1,4086
208016_s_at,NM_004835,AGTR1,185
208017_s_at,NM_005369,MCF2,4168
208018_s_at,NM_002110,HCK,3055
208019_at,NM_003446,ZNF157,7712
208020_s_at,NM_000719,CACNA1C,775
208021_s_at,NM_002913,RFC1,5981
208022_s_at,NM_003671,CDC14B,8555
208023_at,NM_003327,TNFRSF4,7293
208024_s_at,NM_005675,DGCR6 /// DGCR6L,8214 /// 85359
208025_s_at,NM_003483,HMGA2,8091
208026_at,NM_003540,HIST1H4F /// HIST1H4G,8361 /// 8369
208027_s_at,NM_012465,TLL2,7093
208028_s_at,NM_003996,GPX5,2880
208029_s_at,NM_018407,LAPTM4B,55353
208030_s_at,NM_001119,ADD1,118
208031_s_at,NM_000635,RFX2,5990
208032_s_at,NM_000828,GRIA3,2892
208033_s_at,NM_006885,ZFHX3,463
208034_s_at,NM_003891,PROZ,8858
208035_at,NM_000843,GRM6,2916
208036_at,NM_001708,OPN1SW,611
208037_s_at,NM_007164,MADCAM1,8174
208038_at,NM_003854,IL1RL2,8808
208039_at,NM_003048,,
208040_s_at,NM_000256,MYBPC3,4607
208041_at,NM_002929,GRK1,6011
208042_at,NM_013303,AGGF1,55109
208043_at,NM_020484,,
208044_s_at,NM_006238,PPARD,5467
208045_at,NM_005129,,
208046_at,NM_003538,HIST1H4A,8359
208047_s_at,NM_005966,NAB1,4664
208048_at,NM_015727,TACR1,6869
208049_s_at,NM_015727,TACR1,6869
208050_s_at,NM_001224,CASP2,835
208051_s_at,NM_006451,PAIP1,10605
208052_x_at,NM_001815,CEACAM3,1084
208053_at,NM_001522,GUCY2F,2986
208054_at,NM_015601,HERC4,26091
208055_s_at,NM_015601,HERC4,26091
208056_s_at,NM_005187,CBFA2T3,863
208057_s_at,D14827,GLI2,2736
208058_s_at,NM_002409,MGAT3,4248
208059_at,NM_005201,CCR8,1237
208060_at,NM_002584,PAX7,5081
208061_at,NM_015877,,
208062_s_at,NM_013984,NRG2,9542
208063_s_at,NM_006615,CAPN9,10753
208064_s_at,NM_015879,ST8SIA3,51046
208065_at,NM_015879,ST8SIA3,51046
208066_s_at,NM_001514,GTF2B,2959
208067_x_at,NM_007125,UTY,7404
208068_x_at,NM_022562,CSH1 /// CSHL1 /// GH1 /// GH2,1442 /// 1444 /// 2688 /// 2689
208069_x_at,NM_022561,CSH1 /// CSHL1 /// GH1 /// GH2,1442 /// 1444 /// 2688 /// 2689
208070_s_at,NM_002912,REV3L,5980
208071_s_at,NM_021708,LAIR1,3903
208072_s_at,NM_003648,DGKD,8527
208073_x_at,NM_003316,TTC3 /// TTC3P1,7267 /// 286495
208074_s_at,NM_021575,AP2S1,1175
208075_s_at,NM_006273,CCL7,6354
208076_at,NM_003539,HIST1H4D,8360
208077_at,NM_014126,C9orf38,29044
208078_s_at,NM_030751,SIK1,150094
208079_s_at,NM_003158,AURKA,6790
208080_at,NM_003158,AURKA,6790
208081_s_at,NM_030824,ZNF442,79973
208082_x_at,NM_030757,MKRN4P /// MKRN4P,
208083_s_at,NM_000888,ITGB6 /// LOC100505984,3694 /// 100505984
208084_at,NM_000888,ITGB6 /// LOC100505984,3694 /// 100505984
208085_s_at,NM_006125,ARHGAP6,395
208086_s_at,M92650,DMD,1756
208087_s_at,NM_030776,ZBP1,81030
208088_s_at,NM_030787,CFHR5,81494
208089_s_at,NM_030794,TDRD3,81550
208090_s_at,NM_000658,AIRE,326
208091_s_at,NM_030796,VOPP1,81552
208092_s_at,NM_030797,FAM49A,81553
208093_s_at,NM_030808,NDEL1,81565
208094_s_at,NM_030818,CCDC130,81576
208095_s_at,NM_001222,SRP72,6731
208096_s_at,NM_030820,COL21A1,81578
208097_s_at,NM_030755,TMX1,81542
208098_at,NM_030876,OR12D3 /// OR5V1,81696 /// 81797
208099_x_at,NM_015072,TTLL5,23093
208100_x_at,NM_030913,SEMA6C,10500
208101_s_at,NM_030914,URM1,81605
208102_s_at,NM_002779,PSD,5662
208103_s_at,NM_030920,ANP32E,81611
208104_s_at,NM_030935,TSC22D4,81628
208105_at,NM_000164,GIPR,2696
208106_x_at,NM_002782,PSG6,5675
208107_s_at,NM_030941,LOC81691,81691
208108_s_at,AF030626,AVPR2,554
208109_s_at,NM_030944,LINC00597,81698
208110_x_at,NM_030973,MED25,81857
208111_at,NM_000054,AVPR2,554
208112_x_at,NM_006795,EHD1,10938
208113_x_at,NM_030979,PABPC3,5042
208114_s_at,NM_030980,ISG20L2,81875
208115_x_at,NM_030897,EDRF1,26098
208116_s_at,NM_005907,MAN1A1,4121
208117_s_at,NM_031206,LAS1L,81887
208118_x_at,NM_031211,LOC101060604 /// SLC7A5P1 /// SLC7A5P2 /// SMG1P3,81893 /// 387254 /// 100271836 /// 101060604
208119_s_at,NM_031218,ZNF93,81931
208120_x_at,NM_031221,FKSG49,400949
208121_s_at,NM_002848,PTPRO,5800
208122_x_at,NM_012313,KIR2DS3,3808
208123_at,AF338730,KCNB2,9312
208124_s_at,NM_004263,SEMA4F,10505
208126_s_at,NM_000772,CYP2C18,1562
208127_s_at,NM_014011,SOCS5,9655
208128_x_at,NM_030615,KIF25,3834
208129_x_at,NM_001754,LOC100506403 /// LOC101928269 /// RUNX1,861 /// 100506403 /// 101928269
208130_s_at,NM_030984,TBXAS1,6916
208131_s_at,NM_000961,PTGIS,5740
208132_x_at,NM_004638,PRRC2A,7916
208133_at,NM_006081,,
208134_x_at,NM_031246,PSG2,5670
208135_at,NM_006481,HNF1B,6928
208136_s_at,NM_030970,ZNF205-AS1,81854
208137_x_at,NM_030972,ZNF611,81856
208138_at,NM_000805,GAST,2520
208139_s_at,NM_031269,,
208140_s_at,NM_031294,LRRC48,83450
208141_s_at,NM_031304,DOHH,83475
208142_at,NM_006683,EDDM3A,10876
208143_s_at,NM_006683,EDDM3A,10876
208144_s_at,NM_031245,,
208145_at,NM_017959,,
208146_s_at,NM_031311,CPVL,54504
208147_s_at,NM_030878,CYP2C8,1558
208148_at,NM_017533,MYH4,4622
208149_x_at,NM_030653,DDX11,1663
208151_x_at,NM_030881,DDX17,10521
208152_s_at,NM_004728,DDX21,9188
208153_s_at,NM_001447,FAT2,2196
208154_at,NM_016646,,
208155_x_at,NM_001476,GAGE1 /// GAGE12B /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE13 /// GAGE2D /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7,2543 /// 2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 645051 /// 645073 /// 729396 /// 729408 /// 729422 /// 729428 /// 729431 /// 729442 /// 100008586 /// 100132399
208156_x_at,NM_031308,EPPK1,83481
208157_at,NM_009586,SIM2,6493
208158_s_at,NM_018030,OSBPL1A,114876
208159_x_at,NM_004399,DDX11,1663
208160_at,NM_018033,,
208161_s_at,NM_020037,ABCC3,8714
208162_s_at,NM_018033,,
208163_s_at,NM_017731,OSBPL7,114881
208164_s_at,NM_002186,IL9R,3581
208165_s_at,NM_005865,PRSS16,10279
208166_at,NM_022564,MMP16,4325
208167_s_at,NM_022564,MMP16,4325
208168_s_at,NM_003465,CHIT1,1118
208169_s_at,NM_000957,PTGER3,5733
208170_s_at,NM_007028,TRIM31,11074
208172_s_at,NM_004770,KCNB2,9312
208173_at,NM_002176,IFNB1,3456
208174_x_at,NM_005089,ZRSR2,8233
208175_s_at,NM_004407,DMP1,1758
208176_at,NM_012146,DUX1,26584
208177_at,NM_003052,SLC34A1,6569
208178_x_at,NM_007118,TRIO,7204
208179_x_at,AF022048,KIR2DL3,3804
208180_s_at,NM_003543,HIST1H4H,8365
208181_at,NM_003543,HIST1H4A /// HIST1H4B /// HIST1H4C /// HIST1H4D /// HIST1H4E /// HIST1H4F /// HIST1H4H /// HIST1H4I /// HIST1H4J /// HIST1H4K /// HIST1H4L /// HIST2H4A /// HIST2H4B /// HIST4H4,8294 /// 8359 /// 8360 /// 8361 /// 8362 /// 8363 /// 8364 /// 8365 /// 8366 /// 8367 /// 8368 /// 8370 /// 121504 /// 554313
208182_x_at,NM_002172,IFNA14,3448
208183_at,NM_001059,TACR3,6870
208184_s_at,NM_003274,LOC102724200 /// TRAPPC10,7109 /// 102724200
208185_x_at,NM_016415,,
208186_s_at,NM_005357,LIPE,3991
208187_s_at,NM_016415,,
208188_at,NM_000226,KRT9,3857
208189_s_at,NM_000260,MYO7A,4647
208190_s_at,NM_015925,LSR,51599
208191_x_at,NM_002780,PSG4,5672
208192_at,NM_006679,,
208193_at,NM_000590,IL9,3578
208194_s_at,NM_005843,STAM2,10254
208195_at,NM_003319,TTN,7273
208196_x_at,NM_006162,NFATC1,4772
208198_x_at,NM_014512,KIR2DS1,3806
208199_s_at,NM_003409,ZBTB14,7541
208200_at,NM_000575,IL1A,3552
208201_at,NM_012147,DBET /// DUX3 /// DUX4 /// DUX4L1 /// DUX4L2 /// DUX4L24 /// DUX4L3 /// DUX4L4 /// DUX4L5 /// DUX4L6 /// DUX4L7 /// DUX4L8 /// LOC100133400 /// LOC100287823 /// LOC100288289 /// LOC100291626 /// LOC652301,22947 /// 26582 /// 26583 /// 441056 /// 652301 /// 653543 /// 653544 /// 653545 /// 653548 /// 728410 /// 100133400 /// 100287823 /// 100288289 /// 100288687 /// 100291626 /// 100419743 /// 102723449
208202_s_at,NM_015288,JADE2,23338
208203_x_at,NM_014513,KIR2DS5,3810
208204_s_at,NM_001234,CAV3,859
208205_at,NM_014005,PCDHA9,9752
208206_s_at,NM_005825,RASGRP2,10235
208207_at,NM_003163,,
208208_at,NM_003802,MYH13,8735
208209_s_at,NM_000716,C4BPB,725
208210_at,NM_002377,MAS1,4142
208211_s_at,U66559,ALK,238
208212_s_at,NM_004304,ALK,238
208213_s_at,NM_003471,KCNAB1,7881
208214_at,NM_000684,ADRB1,153
208215_x_at,NM_000797,DRD4,1815
208216_at,NM_001934,DLX4,1748
208217_at,NM_002043,GABRR2,2570
208218_s_at,NM_020328,ACVR1B,91
208219_at,NM_020328,ACVR1B,91
208220_x_at,NM_001143,AMELY,266
208221_s_at,NM_003061,SLIT1,6585
208222_at,NM_020327,ACVR1B,91
208223_s_at,NM_020327,ACVR1B,91
208224_at,NM_002144,HOXB1,3211
208225_at,NM_022971,FGFR2,2263
208226_x_at,NM_004194,ADAM22,53616
208227_x_at,NM_021721,ADAM22,53616
208228_s_at,M87771,FGFR2,2263
208229_at,NM_022975,FGFR2,2263
208230_s_at,NM_013960,NRG1,3084
208231_at,NM_013960,NRG1,3084
208232_x_at,L12260,NRG1,3084
208233_at,NM_013317,PDPN,10630
208234_x_at,NM_022976,FGFR2,2263
208235_x_at,NM_021123,GAGE12B /// GAGE12F /// GAGE12G /// GAGE12I /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7,2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 645073 /// 729428 /// 100008586
208237_x_at,AF155381,ADAM22,53616
208238_x_at,NM_013344,,
208239_at,NM_012185,FOXE1,2304
208240_s_at,NM_013394,FGF1,2246
208241_at,NM_004495,NRG1,3084
208242_at,NM_013435,RAX,30062
208243_s_at,NM_016083,CNR1,1268
208244_at,NM_001201,BMP3,651
208245_at,NM_004250,RAB9BP1,9366
208246_x_at,NM_017618,RP11-403P17.4,
208247_at,NM_001213,ERC2-IT1,711
208248_x_at,NM_001642,APLP2,334
208249_s_at,NM_014305,TGDS,23483
208250_s_at,NM_004406,DMBT1,1755
208251_at,NM_004978,KCNC4,3749
208252_s_at,NM_004273,CHST3,9469
208253_at,NM_014442,SIGLEC8,27181
208254_at,NM_004908,,
208255_s_at,NM_012181,FKBP8,23770
208256_at,NM_001405,EFNA2,1943
208257_x_at,NM_006905,PSG1,5669
208258_s_at,NM_006478,GAS2L1,10634
208259_x_at,NM_021057,IFNA7,3444
208260_at,NM_000707,AVPR1B,553
208261_x_at,NM_002171,IFNA10,3446
208262_x_at,NM_000243,MEFV,4210
208263_at,NM_018581,SRP72,6731
208264_s_at,NM_003758,EIF3J,8669
208265_at,NM_020161,C2orf83,56918
208266_at,NM_020237,C8orf17,100507249
208267_at,NM_019841,TRPV5,56302
208268_at,NM_021777,ADAM28,10863
208269_s_at,NM_021777,ADAM28,10863
208270_s_at,NM_020216,RNPEP,6051
208271_at,NM_020144,PAPOLB,56903
208272_at,NM_007321,RANBP3,8498
208273_at,NM_020394,ZNF670 /// ZNF670-ZNF695 /// ZNF695,57116 /// 93474 /// 100533111
208274_at,NM_022375,OCLM,10896
208275_x_at,NM_003577,UTF1,8433
208276_at,NM_016420,,
208277_at,NM_005029,PITX3,5309
208278_s_at,NM_016420,,
208279_s_at,NM_006382,CDRT1,374286
208280_at,NM_006382,CDRT1,374286
208281_x_at,NM_020364,DAZ1 /// DAZ2 /// DAZ3 /// DAZ4,1617 /// 57054 /// 57055 /// 57135
208282_x_at,NM_020363,DAZ1 /// DAZ2 /// DAZ3 /// DAZ4,1617 /// 57054 /// 57055 /// 57135
208283_at,NM_001468,GAGE1,2543
208284_x_at,NM_013421,GGT1 /// GGT2 /// GGTLC1 /// GGTLC2,2678 /// 91227 /// 92086 /// 728441
208285_at,NM_017506,OR7A5,26659
208286_x_at,NM_002701,POU5F1 /// POU5F1B /// POU5F1P3 /// POU5F1P4,5460 /// 5462 /// 642559 /// 645682
208287_at,NM_005844,HCG9,10255
208288_at,NM_003742,ABCB11,8647
208289_s_at,NM_004879,EI24,9538
208290_s_at,NM_001969,EIF5,1983
208291_s_at,NM_000360,TH,7054
208292_at,NM_014482,BMP10,27302
208293_x_at,NM_022581,CSHL1,1444
208294_x_at,NM_022578,CSHL1,1444
208295_x_at,NM_022580,CSHL1,1444
208296_x_at,NM_014350,TNFAIP8,25816
208297_s_at,NM_005665,EVI5,7813
208298_at,NM_005665,EVI5,7813
208299_at,NM_021096,CACNA1I,8911
208300_at,NM_002842,PTPRH,5794
208301_at,NM_025033,AC007292.3,
208302_at,NM_021182,HMHB1,57824
208303_s_at,NM_022148,CRLF2,64109
208304_at,NM_001837,CCR3,1232
208305_at,NM_000926,PGR,5241
208306_x_at,NM_021983,HLA-DRB1 /// HLA-DRB1,3123
208307_at,NM_005058,RBMY1A1 /// RBMY1B /// RBMY1D /// RBMY1E /// RBMY1F /// RBMY1J,5940 /// 159163 /// 378948 /// 378949 /// 378950 /// 378951
208308_s_at,NM_000175,GPI,2821
208309_s_at,NM_006785,MALT1,10892
208310_s_at,NM_007085,CCZ1 /// CCZ1B,51622 /// 221960
208311_at,NM_004224,GPR50,9248
208312_s_at,NM_023013,PRAMEF1 /// PRAMEF2,65121 /// 65122
208313_s_at,NM_004630,SF1,7536
208314_at,NM_006583,RRH,10692
208315_x_at,NM_003300,TRAF3,7187
208316_s_at,M88162,OCRL,4952
208317_at,NM_005108,XYLB,9942
208318_s_at,NM_005108,XYLB,9942
208319_s_at,NM_006743,RBM3,5935
208320_at,NM_004276,CABP1,9478
208321_s_at,NM_004276,CABP1,9478
208322_s_at,NM_003033,ST3GAL1,6482
208323_s_at,NM_004306,ANXA13,312
208324_at,NM_006738,,
208325_s_at,NM_006738,AKAP13,11214
208327_at,NM_000766,CYP2A13,1553
208328_s_at,NM_005587,MEF2A,4205
208329_at,NM_021635,PBOV1,59351
208330_at,NM_021926,ALX4,60529
208331_at,NM_004678,BPY2,9083
208332_at,NM_004676,LOC100509646 /// PRY /// PRY2,9081 /// 442862 /// 100509646
208333_at,NM_022363,LHX5,64211
208334_at,NM_022569,NDST4,64579
208335_s_at,NM_002036,ACKR1,2532
208336_s_at,NM_004868,TECR,9524
208337_s_at,NM_003822,NR5A2,2494
208338_at,NM_002559,P2RX3,5024
208339_at,NM_004677,XKRY /// XKRY2,9082 /// 353515
208340_at,NM_003723,LOC643733,643733
208341_x_at,NM_022646,CSH1 /// CSH2,1442 /// 1443
208342_x_at,NM_022645,CSH1 /// CSH2,1442 /// 1443
208343_s_at,AF146343,NR5A2,2494
208344_x_at,NM_006900,IFNA1 /// IFNA13,3439 /// 3447
208345_s_at,NM_002699,POU3F1,5453
208346_at,NM_006692,PPBPP2,10895
208347_at,NM_021024,HMGN2P9 /// HMGN2P9,
208348_s_at,NM_004351,CBLB,868
208349_at,NM_007332,TRPA1,8989
208350_at,NM_001890,CSN1S1,1446
208351_s_at,NM_002745,MAPK1,5594
208352_x_at,NM_020479,ANK1,286
208353_x_at,NM_020480,ANK1,286
208354_s_at,NM_000339,SLC12A3,6559
208356_x_at,NM_022642,CSH1 /// CSHL1 /// GH1,1442 /// 1444 /// 2688
208357_x_at,NM_022641,CSH1,1442
208358_s_at,NM_003360,UGT8,7368
208359_s_at,NM_004981,KCNJ4,3761
208360_s_at,NM_015870,ERVH-4,51359
208361_s_at,NM_001722,POLR3D,661
208363_s_at,NM_001566,INPP4A,3631
208364_at,NM_001566,INPP4A,3631
208365_s_at,NM_005307,GRK4,2868
208366_at,NM_014522,PCDH11X,27328
208367_x_at,NM_000776,CYP3A4,1576
208368_s_at,NM_000059,BRCA2,675
208369_s_at,NM_013976,GCDH,2639
208370_s_at,NM_004414,RCAN1,1827
208371_s_at,NM_002931,RING1,6015
208372_s_at,AF134379,LIMK1,3984
208373_s_at,NM_004154,P2RY6,5031
208374_s_at,NM_006135,CAPZA1,829
208375_at,NM_024013,IFNA1,3439
208376_at,NM_005508,CCR4,1233
208377_s_at,NM_005183,CACNA1F,778
208378_x_at,NM_004464,FGF5,2250
208379_x_at,NM_000910,NPY2R,4887
208380_at,NM_006562,LBX1,10660
208381_s_at,NM_003901,SGPL1,8879
208382_s_at,D63882,DMC1,11144
208383_s_at,NM_002591,PCK1,5105
208384_s_at,NM_012216,MID2,11043
208385_at,NM_016346,NR2E3,10002
208386_x_at,NM_007068,DMC1,11144
208387_s_at,NM_006690,MMP24,10893
208388_at,NM_014249,NR2E3,10002
208389_s_at,NM_004171,SLC1A2,6506
208390_s_at,U01104,GLP1R,2740
208391_s_at,NM_002062,GLP1R,2740
208392_x_at,NM_004510,SP110,3431
208393_s_at,NM_005732,RAD50,10111
208394_x_at,NM_007036,ESM1,11082
208395_s_at,NM_014825,URB1,9875
208396_s_at,NM_005019,PDE1A,5136
208397_x_at,U39195,KCNJ5,3762
208398_s_at,NM_004865,TBPL1,9519
208399_s_at,NM_000114,EDN3,1908
208400_at,U01157,GLP1R,2740
208401_s_at,U01157,GLP1R,2740
208402_at,NM_002190,IL17A,3605
208403_x_at,NM_002382,MAX,4149
208404_x_at,NM_000890,KCNJ5,3762
208405_s_at,NM_006016,CD164,8763
208406_s_at,NM_004810,GRAP2,9402
208407_s_at,NM_001331,CTNND1 /// TMX2-CTNND1,1500 /// 100528016
208408_at,NM_002825,PTN,5764
208409_at,NM_007163,LOC101930602 /// SLC14A2,8170 /// 101930602
208410_x_at,NM_001142,AMELX,265
208411_x_at,NM_006239,PPEF2,5470
208412_s_at,NM_015854,RARB,5915
208413_at,NM_015854,RARB,5915
208414_s_at,NM_002146,HOXB3,3213
208415_x_at,NM_005537,ING1,3621
208416_s_at,NM_000347,SPTB,6710
208417_at,NM_020996,FGF6,2251
208420_x_at,NM_003170,SUPT6H,6830
208421_at,NM_015880,,
208422_at,NM_002445,MSR1,4481
208423_s_at,NM_002445,MSR1,4481
208424_s_at,NM_020313,CIAPIN1,57019
208425_s_at,NM_015623,TANC2,26115
208426_x_at,NM_002255,KIR2DL4,3805
208427_s_at,NM_004432,ELAVL2,1993
208428_at,NM_018833,TAP2,6891
208429_x_at,NM_000457,HNF4A,3172
208430_s_at,NM_001390,DTNA,1837
208431_s_at,NM_003320,TUB,7275
208432_s_at,NM_000721,CACNA1E,777
208433_s_at,NM_017522,LRP8,7804
208434_at,NM_004991,MECOM,2122
208435_s_at,NM_001652,AQP6,363
208436_s_at,NM_004030,IRF7,3665
208437_at,NM_000083,CLCN1,1180
208438_s_at,NM_005248,FGR,2268
208439_s_at,NM_015839,FCN2,2220
208440_at,NM_007354,C3orf27,23434
208441_at,NM_015883,IGF1R,3480
208442_s_at,NM_000051,ATM,472
208443_x_at,NM_006884,SHOX2,6474
208445_s_at,NM_023005,BAZ1B,9031
208446_s_at,NM_007323,ZFYVE9,9372
208447_s_at,NM_002764,PRPS1,5631
208448_x_at,NM_002173,IFNA16,3449
208449_s_at,NM_006119,FGF8,2253
208450_at,NM_006498,LGALS2,3957
208451_s_at,NM_000592,C4A /// C4B /// C4B_2,720 /// 721 /// 100293534
208452_x_at,NM_004145,MYO9B,4650
208453_s_at,NM_006523,XPNPEP1,7511
208454_s_at,NM_016134,CPQ,10404
208455_at,NM_002855,PVRL1,5818
208456_s_at,NM_012250,RRAS2,22800
208457_at,NM_000815,GABRD,2563
208458_at,NM_002978,SCNN1D,6339
208459_s_at,NM_015024,XPO7,23039
208460_at,NM_005497,GJC1,10052
208461_at,NM_006497,HIC1,3090
208462_s_at,NM_005691,ABCC9,10060
208463_at,NM_000809,GABRA4,2557
208464_at,NM_000829,GRIA4,2893
208465_at,NM_000839,GRM2,2912
208466_at,NM_004283,RAB3D,9545
208467_at,NM_007249,KLF12,11278
208468_at,NM_007084,SOX21,11166
208469_s_at,NM_030652,EGFL8 /// PPT2 /// PPT2-EGFL8,9374 /// 80864 /// 100532746
208470_s_at,NM_020995,HP /// HPR,3240 /// 3250
208471_at,NM_020995,HPR,3250
208472_at,NM_022465,IKZF4,64375
208473_s_at,NM_016295,GP2,2813
208474_at,NM_021195,CLDN6,9074
208475_at,NM_018027,FRMD4A,55691
208476_s_at,NM_018027,FRMD4A,55691
208477_at,NM_004976,KCNC1,3746
208478_s_at,NM_004324,BAX,581
208479_at,NM_000217,KCNA1,3736
208480_s_at,NM_001171,ABCC6 /// LOC101930322,368 /// 101930322
208481_at,NM_016116,ASB4,51666
208482_at,NM_001049,SSTR1,6751
208483_x_at,NM_004138,KRT33A,3883
208484_at,NM_005325,HIST1H1A,3024
208485_x_at,NM_003879,CFLAR,8837
208486_at,NM_000798,DRD5,1816
208487_at,NM_002316,LMX1B,4010
208488_s_at,NM_000651,CR1,1378
208489_at,NM_005267,GJA8,2703
208490_x_at,NM_003522,HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI,8339 /// 8343 /// 8344 /// 8346 /// 8347
208491_s_at,NM_021965,PGM5,5239
208492_at,NM_000538,RFXAP,5994
208493_at,NM_005523,HOXA11,3207
208494_at,NM_014228,SLC6A7,6534
208495_at,NM_021025,TLX3,30012
208496_x_at,NM_003534,HIST1H3G,8355
208497_x_at,NM_006161,NEUROG1,4762
208498_s_at,NM_004038,ACTG1P4 /// AMY1A /// AMY1B /// AMY1C /// AMY2A /// AMY2B,276 /// 277 /// 278 /// 279 /// 280 /// 648740
208499_s_at,NM_006260,DNAJC3,5611
208500_x_at,NM_012183,FOXD3,27022
208501_at,NM_004188,GFI1B,8328
208502_s_at,NM_002653,PITX1,5307
208503_s_at,NM_021167,GATAD1,57798
208504_x_at,NM_018931,PCDHB11,56125
208505_s_at,NM_000511,FUT2,2524
208506_at,NM_021018,HIST1H3F,8968
208507_at,NM_012377,OR7C2,26658
208508_s_at,NM_030905,OR2J2,26707
208509_s_at,NM_030901,OR7A17,26333
208510_s_at,NM_015869,PPARG,5468
208511_at,NM_021000,PTTG3P,26255
208512_s_at,NM_005936,MLLT4,4301
208513_at,NM_012182,FOXB1,27023
208514_at,NM_000219,KCNE1,3753
